Genes	Proteins	N duplicates	Score	Raw DMSO	Raw 3nM	Raw 10nM	Raw 30nM	Raw 100nM	Raw 300nM	Raw 1000nM	Raw 3000nM	Raw 30000nM	Peptides	Name	Imputation N	Imputation Position	Ratio DMSO	Ratio 3nM	Ratio 10nM	Ratio 30nM	Ratio 100nM	Ratio 300nM	Ratio 1000nM	Ratio 3000nM	Ratio 30000nM	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
EIF3I	Q13347	1	50.716	4386000	4104700	4279300	1529143	1529143	1529143	1529143	4057900	4712800	10	EIF3I	0		1.0	0.9358641130870953	0.975672594619243	0.34864181486548107	0.34864181486548107	0.34864181486548107	0.34864181486548107	0.9251937984496124	1.0745098039215686	22.064474381335682	5.604601524184214	6.4935935523090285	0.5720316072309963	1.0303806798261015	0.849010617361508	0.6959832660846097	0.028650054726295338	3.7219204448218854	293.7832323227701	0.15063905812019213	0.3689372231607028	0.6889207443263531	0.30592420666661135	0.7507002851430288	0.6870592702421163	0.16300579623189396	0.4607057297204284	0.06091818556260995	
EIF3J	O75822	1	323.31	84362000	93439000	89069000	86768000	89403000	103460000	104180000	77920000	73362000	19	EIF3J	0		1.0	1.1075958369882175	1.0557952632701928	1.0285199497404045	1.0597543917877716	1.226381546193784	1.2349161944951519	0.9236386050591499	0.8696095398402124	26.330089962234073	5.620210396483926	7.261129014367303	1.1088304667610949	0.8859454731597582	-0.32374898560986964	1.047685777210944	0.9492554760661439	3.5263686349246717	262.2342236901097	0.042270824470955266	0.10353618282382118	1.0508953630234539	0.11637298063205867	2.7927402105074255	0.14958455040428456	0.825113259550794	0.48542814326869343	0.06875723859588176	
EIF3L	Q9Y262	1	323.31	103040000	117350000	135670000	119130000	119620000	118290000	138590000	144460000	82442000	34	EIF3L	0		1.0	1.138878105590062	1.3166731366459627	1.156152950310559	1.1609083850931676	1.1480007763975155	1.3450116459627328	1.4019798136645962	0.800097049689441	26.618629257664065	4.850388543758299	3.689975348737783	1.2259071581646035	0.7780485738561606	-0.6083238285695379	1.1884465287254826	0.8901730741585049	1220.2808585785633	6138.890587252244	0.06552715980673647	391.3640603226712	1.1782959567606306	0.1557944757209488	2.5950697131197416	0.16859079048146378	0.77316615303466	0.8797495112380284	0.21172484514175208	
EIF4A1	P60842	1	323.31	24473000	28935000	17924000	26896000	37223000	36793000	21007000	20156000	36849000	25	EIF4A1	0		1.0	1.1823233767825767	0.7323989702937932	1.0990070690148326	1.5209823070322397	1.5034119233440935	0.8583745352020594	0.8236015200424958	1.505700159359294	24.544687627902427	4.797830427542178	4.595872057030466	1.0988148094844326	1.5269108835582355	0.4536113933640933	1.1287778817064935	0.4485232848384063	46193.14271048805	272480.0406522246	0.14472201179181027	14631.15375005802	1.1408726728671157	0.27327803311222093	0.5496277482421541	0.8125491152297616	0.09015037825237357	0.26402412971788414	0.011604895472321523	
EIF4B	P23588;REV__P23588	1	106.02	7537200	6974600	5768600	8605800	13772000	10983000	4308600	4541100	15894000	20	EIF4B	0		1.0	0.925356896460224	0.7653505280475508	1.1417767871358064	1.827203736135435	1.4571724247731253	0.5716446425728388	0.6024916414583665	2.1087406463938865	22.84559724449602	4.847673587766293	3.726816579274864	1.0511936217904385	2.1635793580887457	0.9976990990234502	1.1434549855483225	0.0	1763.4349231738208	8929.998911985494	0.20979527838292497	1407.7239791521943	1.1689767471291115	0.4745102006718982	1.7501537297914285	0.30000913397663903	0.5228655226961206	0.9472553362306906	0.23729816185079722	
EIF4G1	Q04637;O43432;REV__Q8NEG2	1	78.002	4961900	6890700	4482600	6387900	10786000	10837000	4952500	1529143	14974000	31	EIF4G1	0		1.0	1.3887220621133034	0.9034039380076181	1.2873899111227554	2.173764082307181	2.1840424031117114	0.9981055644007336	0.3081769080392592	3.017795602490981	22.24246122939171	4.810705064414694	4.232737577867227	1.3165415034790018	3.1137398492423727	1.1935965969931854	1.448569379762541	0.0	8205.53473533005	44984.35955567279	0.3108375205137736	11254.892731207223	1.4964198112695661	0.7178623770591257	2.0844571921193773	0.23560444635275787	0.6278165177548598	1.1824235517921213	0.3252925213391752	
EIF5A;EIF5AL1;EIF5A2	P63241;Q6IS14;Q9GZV4	1	206.57	9644400	8383300	9978200	12085000	19262000	14303000	12693000	14940000	16991000	14	EIF5A;EIF5AL1;EIF5A2	0		1.0	0.8692401808303264	1.0346107585749242	1.2530587698560822	1.9972211853510846	1.483036788187964	1.316100535025507	1.5490854796565883	1.7617477499896312	23.201260057059415	7.514428425111636	4.8635900351455135	0.9757678007299068	1.611541069367636	0.7238194667752564	1.4512544535319738	0.7825696634230536	0.1881002667503504	74.67970813233354	0.15995464790248135	0.11484320097647567	1.4149093694866368	0.3228729690003051	6.3503205972156636	0.03166223335100578	1.4994584546723606	1.681589782593192	0.5003026118232542	
EIF5B	O60841	1	82.818	1529143	3897900	1529143	1529143	4110400	4030600	1529143	1529143	9519700	15	EIF5B	0		1.0	2.5490748739653517	1.0	1.0	2.6880416023877425	2.6358555086084166	1.0	1.0	6.225513245000631	20.544291898026863	4.935919486963167	2.9967330822464677	1.6662322334717328	6.4014119937040626	1.8822376469321136	2.164834338641315	0.0	70.12200044042436	326.3078453317259	0.41677051927279873	205.6137355558196	2.2359105721309254	1.5112909462110233	8.328169854360642	0.01771566955012964	1.7516424291941033	4.157040177794774	1.1321540431681365	up
EMC1	Q8N766	1	33.876	2396500	2444100	2615200	2562800	1529143	1650600	1529143	2424600	1529143	8	EMC1	0		1.0	1.0198622991863133	1.0912580847068643	1.0693928645942	0.6380734404339662	0.6887544335489255	0.6380734404339662	1.0117254329230128	0.6380734404339662	21.19249750928105	7.287093033568	10.0	1.055497842321159	0.7409872193577304	-0.5104030654196007	0.8381541528677194	0.8686691603149606	8.390865595277624	347.9550974961948	0.08708336293218626	0.0754161980603932	0.8540950504742493	0.18093295380675745	4.545429381246935	0.062162976587860956	1.2064681981207124	1.0002315539904736	0.2573138192580556	
EMD	P50402	1	36.812	17935000	20647000	23541000	24355000	24948000	22296000	23208000	24962000	23907000	8	EMD	0		1.0	1.151212712573181	1.3125731809311403	1.357959297463061	1.3910231391134653	1.2431558405352663	1.2940061332589907	1.3918037357122943	1.3329802063005296	24.096274409506975	8.467073762085011	2.2053946664240023	1.0019781467807125	1.3379492741485546	0.22301416541925165	1.3239754119104041	0.9864835354765209	0.15956786292405442	2.0665413331774247	0.058706130854181485	0.024807820343416942	1.304108854624606	0.08980088782773855	15.862520672000375	0.0040807303566355166	2.3892621012556843	0.46530200592400894	0.062356213593913884	
ENO1	P06733;P13929	1	323.31	96093000	78154000	43890000	110600000	184300000	162770000	54907000	91676000	207920000	34	ENO1	0		1.0	0.8133162665334623	0.4567450282538791	1.1509683327609712	1.9179336684253796	1.6938798871926155	0.5713943783626279	0.9540341127865714	2.1637372129083285	26.517928004335342	4.948848338134863	3.0514503568525524	1.0873742809099796	2.1937263998297043	0.9773712143774856	1.207118208787729	0.0	178.3389955001564	873.0757011052613	0.24947931610004642	111.41955951329652	1.2228950479863658	0.5350348629681287	1.305569827222723	0.4264271200233933	0.3701551827292134	0.7529957539141273	0.16386606401961487	
EPB41L2	O43491	1	43.472	4084200	5214700	3761400	4272000	5450200	6162000	4485000	3920300	9072200	9	EPB41L2	0		1.0	1.2767983938102934	0.9209637138240047	1.045982077273395	1.3344596248959404	1.5087410019097987	1.0981342735419422	0.9598697419323245	2.221291807453112	21.961622084889374	4.920368614315597	3.0986733341737693	1.15959658418941	2.2644704608331208	0.9260129673592012	1.2715972793466994	0.7531735457811309	105.45724112082993	494.93754601748947	0.10282943679490207	73.78878639372415	1.2896476289490832	0.3561422403365689	7.442056546278063	0.022614824520632775	1.6456067778060373	2.3015519059390397	0.6916964117256397	
EPDR1	Q9UM22	1	58.611	33402000	47162000	47194000	50898000	42184000	47259000	66021000	70362000	23722000	7	EPDR1	0		1.0	1.4119513801568768	1.412909406622358	1.5238009700017963	1.2629183881204717	1.4148553978803664	1.9765582899227592	2.106520567630681	0.7101969941919646	24.993431153249077	4.802043391222488	4.458329384969943	1.558128942937996	0.6643912908843046	-1.1287787895167478	1.494548711992251	0.34060945294364575	18234.76801653364	104588.23153447543	0.17723217614500505	12249.16407192436	1.4697991368550019	0.36527177607193273	1.379830827029306	0.40114206216505377	0.39670179723444765	0.8396132115380333	0.1965215619945851	
EPHA1	P21709	1	188.94	6147200	6085800	5083700	6925700	5685100	6437100	7235500	6996400	5278200	13	EPHA1	0		1.0	0.9900117126496616	0.8269944039562728	1.1266430244664238	0.9248275637688704	1.0471596824570537	1.1770399531494014	1.1381441957313898	0.8586348256116606	22.55149799344025	4.806288496859969	4.350368015822157	1.031214451824511	0.8491421036035789	-0.2632740408741332	1.0180558940610898	0.9031760919204166	20988.12901900476	117881.62628260677	0.05719951709892282	2889.045963887697	1.013108532214792	0.10762922471048529	0.592954059674532	0.784772793154963	0.10525606167740016	0.18455223096248785	0.001986703096770268	
EPHA2	P29317	1	323.31	158450000	173750000	188420000	181330000	136740000	142740000	174650000	174150000	146680000	51	EPHA2	0		1.0	1.0965604291574629	1.1891448406437362	1.1443988639949512	0.8629851688229725	0.9008520037866835	1.1022404544020195	1.0990848848217103	0.9257178920795204	27.239452418819045	7.34161658545526	10.0	1.1303478019493842	0.9875438135110713	-0.1948500889405415	1.0297160504646425	0.9282438391810168	37.54284833641795	2068.902883598153	0.07038796438334508	0.06095758350379991	1.0375622011311505	0.10387347617931181	1.0479270069809363	0.5305681971550663	0.275258785665417	0.17842760770539884	0.0015794564060767533	
EPHA4	P54764	1	248.8	39836000	35657000	56541000	39974000	35220000	34504000	43665000	41322000	29825000	27	EPHA4	0		1.0	0.8950948890450848	1.4193443116778792	1.0034642032332564	0.8841249121397731	0.8661512200020083	1.0961190882618737	1.037302942062456	0.7486946480570338	25.247569455445824	4.981745715712649	2.566834893205999	1.0307482699663206	0.7355877422095815	-0.45112080595814635	0.9960857879220704	0.774351775841835	69.76732840683869	294.36774981962543	0.08799110665709217	13.294164213621649	0.9928842871156357	0.16645590531500093	0.6751976790573879	0.7328901460847257	0.13496111747977327	0.30269940797453837	0.01888550714775634	
EPHA5	P54756	1	89.512	3945200	3782000	5866600	1529143	1529143	1529143	5628600	4404600	5757600	21	EPHA5	0		1.0	0.9586332758795498	1.4870222041975059	0.3875958126330731	0.3875958126330731	0.3875958126330731	1.4266957315218494	1.1164453006184731	1.4593936936023522	21.911667008141965	6.222995679479432	10.0	0.7433984252891007	1.314414121243181	0.8222123475841973	0.986096788885354	0.0	17.34975395071377	766.7025026768808	0.21155943540693817	0.3345081205098105	0.9692214784860277	0.4236370267679598	1.2796116914984181	0.4357293659944073	0.3607831697875508	0.6790267505112461	0.1363690865783707	
EPHB2	P29323	1	323.31	1136100000	1173300000	1280800000	1137800000	1021800000	1105200000	1301300000	1331000000	1098400000	53	EPHB2	0		1.0	1.0327435965143914	1.1273655488073233	1.0014963471525393	0.8993926590969105	0.9728016899920782	1.1454097350585335	1.1715518000176042	0.9668163013819207	30.081442681042386	6.279299014816167	10.0	1.0065696803315427	1.0933653155576752	0.11932846820783788	1.044682083586147	0.9489558947010946	20.065299200985166	805.9204779835237	0.04597649645126279	0.07269593031048334	1.041973891789049	0.08301231531170544	0.6890758537978623	0.7243148356816693	0.1400726193295903	0.08280045500790292	-0.0	not
EPHB3	P54753	1	202.39	48075000	50661000	45678000	49971000	41343000	42728000	47631000	48094000	42818000	33	EPHB3	0		1.0	1.0537909516380655	0.9501404056162247	1.0394383775351015	0.8599687987519501	0.8887779511180447	0.9907644305772231	1.0003952158086324	0.89065002600104	25.518783521776708	7.308291031749488	10.0	1.0092917461540303	0.9316622113118134	-0.11546437739027166	0.955234181118432	0.9757252877691804	21.607370636689737	998.874814345159	0.03949323829191151	0.03420205262514568	0.9592539701588065	0.05920825221201361	1.5321656645102988	0.35491579739464396	0.4498746696616103	0.10049807993582043	-0.0	not
EPHB4	P54760;P29322	1	323.31	117300000	115630000	118120000	109890000	94627000	85257000	102870000	105920000	91004000	42	EPHB4	0		1.0	0.9857630008525149	1.0069906223358909	0.9368286445012788	0.8067092924126172	0.7268286445012788	0.8769820971867007	0.9029838022165388	0.7758226768968457	26.80562777246532	7.4372980891246305	3.6426400240312535	0.9953878186183474	0.8224728707841704	-0.2752628042431141	0.869401723865463	0.9758865482118891	0.3796946182439691	13.969666498832686	0.039308350548270386	0.03281705106023303	0.8790284608826808	0.08856761286013645	6.689941591731547	0.028379566731711048	1.5469942391626683	0.5320701439873765	0.08416895155236374	not
EPHB6	O15197	1	96.042	17002000	15201000	15374000	12152000	11357000	12237000	14513000	13061000	13270000	20	EPHB6	0		1.0	0.8940712857310905	0.9042465592283261	0.714739442418539	0.6679802376191036	0.7197388542524409	0.8536054581813904	0.768203740736384	0.7804964121868015	24.01920112941959	7.8072744732524555	7.608898180621255	0.9180512522437853	0.7535062541681536	-0.2849542829867243	0.7829435384871255	0.965036903420573	1.8110795122045804	69.14156536065944	0.05327042959668068	0.033688837452481184	0.7931023951933258	0.0841901503092021	5.4405409388205825	0.04352677755164634	1.361243484079489	0.5254385224077027	0.08193349915864803	
EPRS	P07814	1	323.31	188730000	166460000	158220000	157780000	156140000	139420000	144090000	143280000	194010000	75	EPRS	0		1.0	0.8820007418004556	0.8383404864091559	0.8360091135484554	0.8273194510676628	0.7387272823610449	0.7634716261325704	0.7591797806390082	1.0279764743284057	27.491748527088355	4.896535637020335	3.344938709502596	0.8152626879914483	1.0364053678384646	0.32976343319872203	0.8363133955907017	0.9394853411095685	453.42511444947246	2225.1570494014854	0.0417371625802985	63.6753632844711	0.840432404452433	0.08341480404292549	1.4755850856160948	0.37125245793091055	0.43033066235541084	0.3696121085056312	0.03464752462397755	
ERAP1	Q9NZ08	1	43.133	1529143	1529143	4977300	1529143	7226200	5657600	6733700	1529143	5499100	10	ERAP1	0		1.0	1.0	3.2549604582436045	1.0	4.725653519651203	3.699850177517734	4.403577690248721	1.0	3.5961973471415036	20.544291898026863	7.298718686648639	10.0	1.7518813660479828	3.2951065275748435	0.9114200251245971	2.8228178765206753	0.0	21.6174247401384	951.440342193438	0.9226957722499526	0.7990757754765443	2.743800625076117	1.3088081203680848	1.4055852117468979	0.39281286293327144	0.4058142993742015	0.7684571785519538	0.1696693131935745	
ERCC2	P18074	1	217.38	25779000	29666000	28584000	29525000	23543000	23217000	31633000	32189000	22718000	40	ERCC2	0		1.0	1.150781643973777	1.108809496101478	1.1453120757205477	0.9132627332324761	0.900616781100896	1.2270840606695372	1.2486520035687962	0.8812599402614532	24.619692965032026	4.789901279997285	4.946913277788023	1.0922807055061612	0.8714796120257174	-0.3092386167836441	1.0773148973912916	0.8811565426498293	108265.83503440517	686249.099210218	0.06498121008927862	16658.701230057253	1.0708164367538278	0.12457276513972852	0.6712600361799008	0.735334337249547	0.13351515369394812	0.22746975167492883	0.006214921124640323	
ERLIN1	O75477	1	50.818	6202700	5395100	7570900	7051400	6363300	5594500	7898300	8341300	7671600	12	ERLIN1	0		1.0	0.869798636077837	1.22058135973044	1.1368275106002226	1.0258919502797168	0.9019459267738243	1.2733648249955665	1.344785335418447	1.236816225192255	22.564464918483605	6.167858389163207	7.655161419554726	1.038992031058313	1.2917848216984054	0.314181184971446	1.1429517797391382	0.9122069238751354	5.807737648477753	263.7343325065465	0.06250180696605223	0.09883883708332802	1.1368588245069453	0.15214847752849897	3.1976567204833737	0.11886490389484608	0.9249463564390857	0.49481752101822907	0.07179821833514559	
ERLIN2	O94905	1	44.607	17362000	14772000	16561000	14361000	13654000	14944000	15239000	14327000	13116000	14	ERLIN2	0		1.0	0.8508236378297431	0.9538647621241793	0.8271512498560074	0.7864301347770994	0.8607303306070729	0.8777214606612141	0.8251929501209538	0.7554429213224283	24.0494298115265	2.5228787452803374	0.10319136743713066	0.9973988289272818	0.4343186677072392	-0.18473481503033426	0.8385571968561931	0.9800069472079864	80.99146685329733	0.4602819774726955	0.05862834866514496	6.04537914035002	0.8457528820678228	0.05955806257602814	4.189982748664622	0.07266945176901338	1.138648116187508	0.26158991038039026	0.011198622024067633	not
ERN1	O75460	1	181.23	50564000	45462000	47930000	47344000	43405000	41490000	51815000	48207000	47978000	41	ERN1	0		1.0	0.8990981726129262	0.9479076022466577	0.9363183292461039	0.8584170556126889	0.8205442607388655	1.02474092239538	0.9533858080848034	0.9488568942330512	25.591607260477762	6.230841935488367	10.0	0.901771098852828	0.9695804152768653	0.10459928453090586	0.9307250529541842	0.9729227020551539	19.445733879199164	824.6265787295466	0.03177432109084508	0.050240104880235566	0.9286950886310114	0.05398854634742263	0.715321980900115	0.7082756767159124	0.14979767229089738	0.07025965461322091	-0.0	not
ERN2	Q76MJ5	1	33.9	9084000	5478200	11866000	11707000	9336900	8696200	16756000	11779000	10473000	13	ERN2	0		1.0	0.6030603258476442	1.3062527520915896	1.288749449581682	1.0278401585204755	0.9573095552619991	1.8445618670189343	1.2966754733597534	1.1529062087186261	23.114896275368974	8.246074083246903	10.0	0.7351494610716407	1.2657311210485829	0.7820893330835774	1.229004432950262	0.4926735484174122	11.966777628610615	477.6370810729739	0.34368718756427696	0.14031046700640837	1.1924486840768214	0.2853656272337958	1.2804283680812247	0.43543292237591763	0.3610787377532294	0.660798966413242	0.12968359418274503	
